transaction_id,account_id,amount,transaction_date,merchant_id
4624,522,22.74,2022-04-26,16
4625,588,50.41,2022-05-22,14
4626,104,-140.14,2023-10-28,20
4627,587,846.25,2022-06-26,16
4628,640,-283.21,2023-04-06,14
4629,569,-276.77,2023-08-21,10
4630,152,741.52,2023-10-04,20
4631,297,169.31,2023-07-04,12
4632,243,-282.47,2022-06-18,14
4633,236,586.27,2023-08-30,16
4634,669,-372.42,2023-10-21,10
4635,478,665.27,2022-09-26,19
4636,512,-326.18,2022-03-20,14
4637,159,848.5,2023-02-08,16
4638,311,528.87,2022-01-09,10
4639,421,31.87,2022-06-07,10
4640,169,120.39,2022-01-19,18
4641,582,455.57,2022-05-04,16
4642,696,-35.94,2022-09-30,19
4643,121,176.58,2022-12-14,12
4644,189,374.05,2022-03-17,18
4645,214,-459.75,2023-07-08,18
4646,197,44.13,2023-01-30,16
4647,334,-30.02,2023-04-02,14
4648,114,759.99,2023-05-07,14
4649,644,677.56,2023-02-25,15
4650,388,248.04,2022-01-15,11
4651,246,195.83,2023-03-12,19
4652,443,-473.71,2023-04-26,11
4653,437,297.77,2022-03-20,10
4654,299,40.16,2022-09-01,17
4655,303,697.22,2023-05-13,17
4656,204,187.48,2023-10-28,17
4657,268,376.33,2022-02-13,18
4658,364,269.69,2022-05-12,16
4659,231,-246.51,2023-01-09,16
4660,390,525.29,2022-08-27,17
4661,321,450.36,2023-03-20,11
4662,594,547.26,2022-03-17,17
4663,593,60.17,2023-05-22,10
4664,338,668.78,2022-03-15,14
4665,436,655.02,2023-08-28,19
4666,279,-142.28,2023-09-03,19
4667,641,763.04,2023-10-25,19
4668,523,520.96,2023-10-16,20
4669,659,811.86,2023-04-21,19
4670,391,539.14,2022-01-17,15
4671,148,302.42,2022-06-08,11
4672,255,38.7,2023-01-17,16
4673,240,-95.92,2023-06-03,15
4674,273,-280.76,2023-03-25,19
4675,200,-182.0,2023-06-16,14
4676,526,-450.5,2022-09-06,10
4677,283,788.34,2023-09-21,10
4678,261,652.91,2023-09-27,20
4679,151,25.64,2023-11-14,15
4680,340,-157.75,2023-06-29,16
4681,413,504.24,2023-11-21,15
4682,262,953.72,2023-10-04,16
4683,313,-431.71,2022-04-05,14
4684,245,-50.71,2022-04-26,13
4685,367,-80.86,2023-08-16,14
4686,238,306.95,2022-03-24,10
4687,191,984.24,2023-01-17,16
4688,412,852.13,2023-07-20,18
4689,614,252.39,2022-11-03,10
4690,172,507.63,2022-06-25,20
4691,543,288.06,2022-07-29,20
4692,618,-423.76,2023-01-03,15
4693,332,596.24,2022-08-24,10
4694,458,-194.33,2023-12-18,14
4695,541,-133.06,2022-02-18,19
4696,357,-237.84,2022-02-27,19
4697,266,485.57,2023-11-30,18
4698,342,319.13,2022-11-15,11
4699,416,988.34,2022-06-18,16
4700,298,474.0,2023-12-30,20
4701,229,-101.05,2023-04-20,18
4702,232,219.57,2023-11-26,18
4703,694,968.4,2022-08-18,14
4704,671,-302.3,2022-07-08,16
4705,380,-80.47,2023-07-17,17
4706,509,-174.6,2022-09-24,17
4707,486,-125.47,2022-12-27,12
4708,220,54.99,2022-12-08,16
4709,594,347.7,2023-02-04,18
4710,450,514.38,2022-07-29,18
4711,285,994.26,2023-06-28,20
4712,386,-220.29,2022-09-06,13
4713,607,600.12,2023-12-14,10
4714,227,-30.17,2022-04-18,17
4715,271,-371.15,2022-08-14,13
4716,515,-270.89,2023-01-13,16
4717,319,220.07,2022-11-08,15
4718,515,400.03,2022-03-07,11
4719,177,456.81,2023-11-09,10
4720,567,289.37,2022-12-21,15
4721,276,548.58,2022-11-27,18
4722,456,621.68,2023-05-06,13
4723,228,773.65,2022-01-21,12
4724,699,317.95,2023-05-19,18
4725,379,864.43,2023-07-17,16
4726,340,768.32,2022-07-25,10
4727,351,466.56,2022-04-16,15
4728,419,863.05,2023-06-25,14
4729,695,133.15,2022-11-05,18
4730,560,-142.74,2023-07-16,11
4731,661,454.85,2022-10-23,15
4732,522,-436.58,2022-10-16,16
4733,160,-58.04,2023-09-25,18
4734,549,472.87,2023-05-05,20
4735,210,679.7,2023-10-18,17
4736,184,603.35,2023-02-11,13
4737,166,-236.6,2023-10-26,12
4738,641,826.05,2022-02-11,19
4739,467,443.82,2023-07-13,16
4740,269,531.71,2023-08-17,14
4741,249,993.91,2023-03-12,16
4742,248,-330.83,2023-10-13,18
4743,581,773.13,2022-11-18,17
4744,193,280.94,2023-05-12,17
4745,663,949.99,2022-03-15,19
4746,359,100.26,2022-04-15,10
4747,282,19.76,2023-08-01,11
4748,311,700.23,2022-12-26,14
4749,551,764.33,2023-03-23,20
4750,504,771.83,2022-09-06,15
4751,291,-342.25,2022-08-06,20
4752,165,-328.03,2023-10-12,18
4753,142,-412.51,2022-05-30,10
4754,340,43.12,2022-12-17,15
4755,404,812.37,2023-07-12,10
4756,519,-466.09,2023-02-04,17
4757,671,-122.23,2023-01-07,15
4758,380,-378.96,2022-01-11,11
4759,192,-222.44,2022-04-01,12
4760,544,313.17,2023-02-10,12
4761,447,834.96,2022-06-07,14
4762,340,778.35,2022-04-04,14
4763,408,876.0,2023-12-20,12
4764,611,-282.75,2023-05-25,15
4765,673,-151.19,2022-02-04,15
4766,410,197.82,2022-08-13,12
4767,493,71.11,2022-09-05,14
4768,191,721.07,2022-07-13,17
4769,436,457.92,2022-12-26,17
4770,141,-158.41,2022-09-30,19
4771,432,-282.69,2023-09-25,12
4772,418,-446.87,2023-04-16,16
4773,319,-166.82,2022-03-20,18
4774,429,-75.71,2023-12-19,17
4775,214,292.94,2022-07-08,13
4776,579,699.48,2022-12-15,11
4777,159,857.43,2023-09-27,11
4778,613,457.82,2022-04-28,16
4779,217,435.86,2022-09-05,19
4780,121,801.49,2022-02-12,17
4781,239,153.84,2023-11-10,20
4782,365,686.5,2023-01-25,13
4783,174,312.13,2023-04-08,11
4784,193,-411.62,2023-10-31,13
4785,164,77.94,2022-04-22,20
4786,428,-29.44,2023-03-22,14
4787,164,-24.01,2023-02-25,13
4788,299,10.06,2023-10-26,12
4789,613,117.12,2022-10-31,19
4790,253,-72.2,2022-12-30,15
4791,592,188.22,2023-12-21,17
4792,303,-52.62,2022-03-22,14
4793,676,-465.59,2022-04-23,15
4794,367,947.15,2023-07-06,18
4795,593,137.61,2023-11-01,11
4796,522,-386.45,2023-12-29,18
4797,458,594.99,2022-04-26,11
4798,177,605.76,2023-05-14,10
4799,672,739.41,2023-12-13,14
4800,462,272.96,2022-10-25,10
4801,640,722.26,2022-06-27,11
4802,219,844.49,2022-08-02,15
4803,137,809.48,2022-02-26,17
4804,295,-122.39,2022-12-19,13
4805,660,-75.41,2022-06-08,13
4806,294,705.87,2023-11-22,11
4807,377,972.49,2022-04-19,12
4808,463,710.94,2023-05-14,13
4809,109,453.78,2022-12-16,14
4810,313,505.86,2023-11-26,19
4811,485,-455.21,2023-05-25,10
4812,228,-130.48,2023-10-17,19
4813,592,716.91,2023-07-22,16
4814,556,836.13,2022-07-30,11
4815,297,586.94,2023-02-20,20
4816,427,623.63,2023-07-08,12
4817,408,844.26,2022-05-25,14
4818,274,620.67,2023-06-07,11
4819,555,507.47,2023-08-06,14
4820,478,-345.61,2023-07-16,16
4821,123,-239.2,2023-06-05,14
4822,217,534.17,2022-01-15,19
4823,156,-244.89,2022-02-08,17
4824,187,963.95,2022-11-12,16
4825,313,643.05,2022-07-23,18
4826,434,520.28,2023-11-21,14
4827,642,978.99,2023-12-30,12
4828,538,127.92,2023-05-16,18
4829,226,257.71,2023-08-08,17
4830,289,-135.32,2023-10-01,20
4831,581,374.25,2022-02-21,20
4832,136,916.55,2023-02-06,19
4833,658,292.74,2023-07-16,11
4834,308,-300.91,2023-09-12,18
4835,168,-489.81,2022-06-13,19
4836,214,788.15,2023-02-16,13
4837,466,321.06,2023-03-26,16
4838,626,566.53,2022-06-18,13
4839,311,497.45,2023-09-06,18
4840,690,-461.15,2023-09-08,15
4841,170,755.35,2023-10-15,20
4842,191,674.27,2022-08-02,16
4843,306,406.09,2022-11-29,11
4844,453,-347.79,2022-04-25,16
4845,343,108.65,2023-08-18,16
4846,143,-14.03,2022-07-19,12
4847,212,-308.19,2022-07-28,19
4848,644,426.32,2023-05-31,16
4849,613,-245.59,2022-04-18,10
4850,515,925.46,2023-11-07,11
4851,202,697.6,2022-07-27,10
4852,244,748.33,2022-10-30,18
4853,134,826.67,2023-08-11,11
4854,463,-407.36,2022-12-24,17
4855,223,470.82,2022-10-13,20
4856,388,155.62,2022-11-30,10
4857,211,311.66,2023-08-23,20
4858,170,-199.28,2022-04-21,18
4859,415,190.03,2023-08-19,11
4860,632,687.9,2022-08-04,14
4861,647,3.27,2023-10-24,14
4862,231,-462.58,2022-11-17,20
4863,624,766.8,2023-08-10,18
4864,668,-129.37,2022-12-24,18
4865,625,-197.47,2023-11-20,15
4866,483,-253.64,2023-03-25,10
4867,536,-135.79,2023-07-17,19
4868,274,353.61,2022-08-03,19
4869,186,-330.39,2022-05-29,19
4870,494,439.18,2023-07-22,11
4871,600,660.97,2022-11-03,17
4872,354,139.93,2022-11-19,11
4873,411,-145.48,2022-03-15,15
4874,446,228.31,2022-06-15,18
4875,659,720.16,2023-03-24,13
4876,337,858.37,2023-02-13,20
4877,619,-28.18,2023-08-01,17
4878,395,-106.53,2022-10-02,18
4879,584,3.19,2023-12-24,10
4880,263,501.77,2022-02-12,16
4881,142,798.83,2023-09-07,11
4882,375,-25.46,2023-05-19,19
4883,341,-81.54,2023-08-23,18
4884,376,-365.97,2023-12-22,18
4885,116,-175.6,2022-01-29,17
4886,498,822.4,2023-11-20,12
4887,341,454.6,2022-02-27,14
4888,663,-8.85,2022-09-26,14
4889,567,-325.9,2022-01-29,12
4890,438,543.7,2022-03-20,10
4891,118,180.25,2022-01-14,15
4892,635,939.28,2022-05-28,11
4893,563,-403.69,2023-01-21,20
4894,545,401.83,2023-05-18,17
4895,525,-151.65,2023-02-06,11
4896,447,-29.28,2023-04-24,13
4897,453,961.54,2023-09-13,11
4898,567,128.15,2023-08-31,15
4899,317,124.65,2023-08-04,15
4900,650,857.48,2023-01-05,13
4901,585,53.75,2022-12-30,11
4902,557,-353.93,2023-02-06,12
4903,421,757.09,2022-07-24,15
4904,167,941.89,2022-11-11,17
4905,128,387.82,2022-05-25,17
4906,171,-301.04,2022-01-09,18
4907,412,977.69,2023-04-09,17
4908,614,941.7,2023-07-24,10
4909,306,-235.47,2023-01-04,15
4910,615,77.42,2023-10-01,15
4911,133,553.34,2023-05-15,19
4912,674,924.84,2023-08-30,14
4913,669,721.25,2022-04-18,17
4914,489,-413.77,2022-04-29,18
4915,383,-206.3,2022-08-05,16
4916,696,-169.71,2023-12-26,18
4917,462,-389.88,2022-02-08,15
4918,691,168.68,2023-11-16,11
4919,593,472.29,2023-01-07,19
4920,224,-459.58,2022-10-14,19
4921,356,-298.47,2022-07-25,18
4922,622,-182.87,2023-11-13,12
4923,539,732.32,2022-06-14,20
4924,150,13.87,2023-03-23,10
4925,509,579.16,2022-03-31,12
4926,133,286.34,2022-02-18,18
4927,379,693.49,2022-04-10,13
4928,184,818.75,2022-05-24,18
4929,312,763.87,2022-01-24,10
4930,395,13.0,2022-02-05,10
4931,320,-366.78,2022-06-23,10
4932,273,538.63,2023-10-13,11
4933,169,491.1,2022-04-18,17
4934,675,327.4,2022-07-17,14
4935,596,294.1,2022-08-15,17
4936,177,881.83,2023-03-24,19
4937,239,-306.88,2022-08-22,13
4938,612,645.61,2022-10-10,18
4939,346,864.0,2023-04-01,20
4940,349,-246.9,2023-03-22,13
4941,424,790.3,2022-12-26,11
4942,302,447.02,2022-08-05,15
4943,409,578.28,2022-04-22,12
4944,315,-157.51,2023-02-27,15
4945,452,-438.22,2023-02-27,18
4946,679,807.56,2022-12-19,15
4947,258,586.77,2022-05-13,13
4948,233,-376.18,2023-10-30,20
4949,527,852.03,2022-07-28,13
4950,515,686.73,2023-07-21,17
4951,250,589.1,2022-11-27,12
4952,201,128.71,2023-11-30,14
4953,344,842.45,2022-03-27,20
4954,336,295.71,2022-02-11,16
4955,381,775.32,2023-12-09,12
4956,218,55.84,2023-04-10,19
4957,536,540.67,2023-06-04,17
4958,122,535.9,2023-02-24,17
4959,581,-144.49,2022-02-24,11
4960,423,-2.88,2023-04-22,14
4961,258,701.7,2022-11-20,15
4962,219,958.68,2022-03-10,14
4963,221,-107.02,2022-01-08,16
4964,380,383.42,2023-08-26,19
4965,277,72.53,2023-12-22,20
4966,688,653.93,2022-03-19,16
4967,240,673.87,2023-03-22,11
4968,533,-488.88,2022-03-02,18
4969,409,472.43,2022-09-21,18
4970,483,788.71,2023-08-24,20
4971,626,557.75,2022-12-19,12
4972,283,553.42,2022-02-20,13
4973,683,840.59,2022-05-24,10
4974,314,670.33,2023-11-28,17
4975,422,-389.09,2023-08-29,19
4976,620,936.04,2023-06-11,19
4977,184,-190.42,2022-05-08,18
4978,547,112.8,2022-11-24,18
4979,133,-405.1,2023-02-03,12
4980,456,495.17,2023-07-09,16
4981,349,320.87,2022-03-04,16
4982,521,-135.28,2023-06-05,15
4983,421,-223.77,2023-09-23,19
4984,612,90.77,2023-08-27,14
4985,334,777.48,2023-05-07,10
4986,206,-400.47,2023-08-15,13
4987,192,224.25,2023-08-10,14
4988,604,537.64,2022-10-12,13
4989,578,-174.97,2023-09-16,12
4990,677,392.36,2022-01-21,12
4991,209,455.18,2022-11-06,13
4992,182,-370.59,2023-04-01,14
4993,207,906.02,2022-06-26,16
4994,678,-371.21,2023-02-22,15
4995,650,363.55,2022-07-03,17
4996,435,646.68,2023-09-03,19
4997,277,283.74,2022-06-02,18
4998,346,-98.14,2023-03-13,14
4999,595,999.92,2022-02-04,10
5000,211,753.0,2022-05-12,10
